id,name,description,price,created_at,updated_at
1884,Product01884,This is the description for Product01884.,18840,2025-06-06 01:47:02,2025-06-06 01:47:02
1885,Product01885,This is the description for Product01885.,17002,2025-06-06 01:47:02,2025-06-06 01:47:02
1886,Product01886,This is the description for Product01886.,12362,2025-06-06 01:47:02,2025-06-06 01:47:02
1887,Product01887,This is the description for Product01887.,18000,2025-06-06 01:47:02,2025-06-06 01:47:02
1888,Product01888,This is the description for Product01888.,16758,2025-06-06 01:47:02,2025-06-06 01:47:02
1889,Product01889,This is the description for Product01889.,12655,2025-06-06 01:47:02,2025-06-06 01:47:02
1890,Product01890,This is the description for Product01890.,10248,2025-06-06 01:47:02,2025-06-06 01:47:02
1891,Product01891,This is the description for Product01891.,18880,2025-06-06 01:47:02,2025-06-06 01:47:02
1892,Product01892,This is the description for Product01892.,16165,2025-06-06 01:47:02,2025-06-06 01:47:02
1893,Product01893,This is the description for Product01893.,16287,2025-06-06 01:47:02,2025-06-06 01:47:02
1894,Product01894,This is the description for Product01894.,16379,2025-06-06 01:47:02,2025-06-06 01:47:02
1895,Product01895,This is the description for Product01895.,19469,2025-06-06 01:47:02,2025-06-06 01:47:02
1896,Product01896,This is the description for Product01896.,16526,2025-06-06 01:47:02,2025-06-06 01:47:02
1897,Product01897,This is the description for Product01897.,16795,2025-06-06 01:47:02,2025-06-06 01:47:02
1898,Product01898,This is the description for Product01898.,16756,2025-06-06 01:47:02,2025-06-06 01:47:02
1899,Product01899,This is the description for Product01899.,12021,2025-06-06 01:47:02,2025-06-06 01:47:02
1900,Product01900,This is the description for Product01900.,14029,2025-06-06 01:47:02,2025-06-06 01:47:02
1901,Product01901,This is the description for Product01901.,16929,2025-06-06 01:47:02,2025-06-06 01:47:02
1902,Product01902,This is the description for Product01902.,15241,2025-06-06 01:47:02,2025-06-06 01:47:02
1903,Product01903,This is the description for Product01903.,16160,2025-06-06 01:47:02,2025-06-06 01:47:02
1904,Product01904,This is the description for Product01904.,14045,2025-06-06 01:47:02,2025-06-06 01:47:02
1905,Product01905,This is the description for Product01905.,13273,2025-06-06 01:47:02,2025-06-06 01:47:02
1906,Product01906,This is the description for Product01906.,19516,2025-06-06 01:47:02,2025-06-06 01:47:02
1907,Product01907,This is the description for Product01907.,17965,2025-06-06 01:47:02,2025-06-06 01:47:02
1908,Product01908,This is the description for Product01908.,15947,2025-06-06 01:47:02,2025-06-06 01:47:02
1909,Product01909,This is the description for Product01909.,13168,2025-06-06 01:47:02,2025-06-06 01:47:02
1910,Product01910,This is the description for Product01910.,10865,2025-06-06 01:47:02,2025-06-06 01:47:02
1911,Product01911,This is the description for Product01911.,14156,2025-06-06 01:47:02,2025-06-06 01:47:02
1912,Product01912,This is the description for Product01912.,14409,2025-06-06 01:47:02,2025-06-06 01:47:02
1913,Product01913,This is the description for Product01913.,12004,2025-06-06 01:47:02,2025-06-06 01:47:02
1914,Product01914,This is the description for Product01914.,18714,2025-06-06 01:47:02,2025-06-06 01:47:02
1915,Product01915,This is the description for Product01915.,19993,2025-06-06 01:47:02,2025-06-06 01:47:02
1916,Product01916,This is the description for Product01916.,17956,2025-06-06 01:47:02,2025-06-06 01:47:02
1917,Product01917,This is the description for Product01917.,17448,2025-06-06 01:47:02,2025-06-06 01:47:02
1918,Product01918,This is the description for Product01918.,11540,2025-06-06 01:47:02,2025-06-06 01:47:02
1919,Product01919,This is the description for Product01919.,11295,2025-06-06 01:47:02,2025-06-06 01:47:02
1920,Product01920,This is the description for Product01920.,17185,2025-06-06 01:47:02,2025-06-06 01:47:02
1921,Product01921,This is the description for Product01921.,18983,2025-06-06 01:47:02,2025-06-06 01:47:02
1922,Product01922,This is the description for Product01922.,17556,2025-06-06 01:47:02,2025-06-06 01:47:02
1923,Product01923,This is the description for Product01923.,19395,2025-06-06 01:47:02,2025-06-06 01:47:02
1924,Product01924,This is the description for Product01924.,17938,2025-06-06 01:47:02,2025-06-06 01:47:02
1925,Product01925,This is the description for Product01925.,19852,2025-06-06 01:47:02,2025-06-06 01:47:02
1926,Product01926,This is the description for Product01926.,16122,2025-06-06 01:47:02,2025-06-06 01:47:02
1927,Product01927,This is the description for Product01927.,12133,2025-06-06 01:47:02,2025-06-06 01:47:02
1928,Product01928,This is the description for Product01928.,12146,2025-06-06 01:47:02,2025-06-06 01:47:02
1929,Product01929,This is the description for Product01929.,14153,2025-06-06 01:47:02,2025-06-06 01:47:02
1930,Product01930,This is the description for Product01930.,14767,2025-06-06 01:47:02,2025-06-06 01:47:02
1931,Product01931,This is the description for Product01931.,14871,2025-06-06 01:47:02,2025-06-06 01:47:02
1932,Product01932,This is the description for Product01932.,14269,2025-06-06 01:47:02,2025-06-06 01:47:02
1933,Product01933,This is the description for Product01933.,10825,2025-06-06 01:47:02,2025-06-06 01:47:02
1934,Product01934,This is the description for Product01934.,14849,2025-06-06 01:47:02,2025-06-06 01:47:02
1935,Product01935,This is the description for Product01935.,11177,2025-06-06 01:47:02,2025-06-06 01:47:02
1936,Product01936,This is the description for Product01936.,19769,2025-06-06 01:47:02,2025-06-06 01:47:02
1937,Product01937,This is the description for Product01937.,12344,2025-06-06 01:47:02,2025-06-06 01:47:02
1938,Product01938,This is the description for Product01938.,14560,2025-06-06 01:47:02,2025-06-06 01:47:02
1939,Product01939,This is the description for Product01939.,12451,2025-06-06 01:47:02,2025-06-06 01:47:02
1940,Product01940,This is the description for Product01940.,18441,2025-06-06 01:47:02,2025-06-06 01:47:02
1941,Product01941,This is the description for Product01941.,15073,2025-06-06 01:47:02,2025-06-06 01:47:02
1942,Product01942,This is the description for Product01942.,19040,2025-06-06 01:47:02,2025-06-06 01:47:02
1943,Product01943,This is the description for Product01943.,15288,2025-06-06 01:47:02,2025-06-06 01:47:02
1944,Product01944,This is the description for Product01944.,13911,2025-06-06 01:47:02,2025-06-06 01:47:02
1945,Product01945,This is the description for Product01945.,18538,2025-06-06 01:47:02,2025-06-06 01:47:02
1946,Product01946,This is the description for Product01946.,15058,2025-06-06 01:47:02,2025-06-06 01:47:02
1947,Product01947,This is the description for Product01947.,12899,2025-06-06 01:47:02,2025-06-06 01:47:02
1948,Product01948,This is the description for Product01948.,14785,2025-06-06 01:47:02,2025-06-06 01:47:02
1949,Product01949,This is the description for Product01949.,12898,2025-06-06 01:47:02,2025-06-06 01:47:02
1950,Product01950,This is the description for Product01950.,13474,2025-06-06 01:47:02,2025-06-06 01:47:02
1951,Product01951,This is the description for Product01951.,18602,2025-06-06 01:47:02,2025-06-06 01:47:02
1952,Product01952,This is the description for Product01952.,13047,2025-06-06 01:47:02,2025-06-06 01:47:02
1953,Product01953,This is the description for Product01953.,14222,2025-06-06 01:47:02,2025-06-06 01:47:02
1954,Product01954,This is the description for Product01954.,17933,2025-06-06 01:47:02,2025-06-06 01:47:02
1955,Product01955,This is the description for Product01955.,13961,2025-06-06 01:47:02,2025-06-06 01:47:02
1956,Product01956,This is the description for Product01956.,18866,2025-06-06 01:47:02,2025-06-06 01:47:02
1957,Product01957,This is the description for Product01957.,13449,2025-06-06 01:47:02,2025-06-06 01:47:02
1958,Product01958,This is the description for Product01958.,13101,2025-06-06 01:47:02,2025-06-06 01:47:02
1959,Product01959,This is the description for Product01959.,17657,2025-06-06 01:47:02,2025-06-06 01:47:02
1960,Product01960,This is the description for Product01960.,17678,2025-06-06 01:47:02,2025-06-06 01:47:02
1961,Product01961,This is the description for Product01961.,19848,2025-06-06 01:47:02,2025-06-06 01:47:02
1962,Product01962,This is the description for Product01962.,15589,2025-06-06 01:47:02,2025-06-06 01:47:02
1963,Product01963,This is the description for Product01963.,18038,2025-06-06 01:47:02,2025-06-06 01:47:02
1964,Product01964,This is the description for Product01964.,13452,2025-06-06 01:47:02,2025-06-06 01:47:02
1965,Product01965,This is the description for Product01965.,15912,2025-06-06 01:47:02,2025-06-06 01:47:02
1966,Product01966,This is the description for Product01966.,16905,2025-06-06 01:47:02,2025-06-06 01:47:02
1967,Product01967,This is the description for Product01967.,17193,2025-06-06 01:47:02,2025-06-06 01:47:02
1968,Product01968,This is the description for Product01968.,17454,2025-06-06 01:47:02,2025-06-06 01:47:02
1969,Product01969,This is the description for Product01969.,14207,2025-06-06 01:47:02,2025-06-06 01:47:02
1970,Product01970,This is the description for Product01970.,17662,2025-06-06 01:47:02,2025-06-06 01:47:02
1971,Product01971,This is the description for Product01971.,12996,2025-06-06 01:47:02,2025-06-06 01:47:02
1972,Product01972,This is the description for Product01972.,13244,2025-06-06 01:47:02,2025-06-06 01:47:02
1973,Product01973,This is the description for Product01973.,17388,2025-06-06 01:47:02,2025-06-06 01:47:02
1974,Product01974,This is the description for Product01974.,13750,2025-06-06 01:47:02,2025-06-06 01:47:02
1975,Product01975,This is the description for Product01975.,16375,2025-06-06 01:47:02,2025-06-06 01:47:02
1976,Product01976,This is the description for Product01976.,16527,2025-06-06 01:47:02,2025-06-06 01:47:02
1977,Product01977,This is the description for Product01977.,14368,2025-06-06 01:47:02,2025-06-06 01:47:02
1978,Product01978,This is the description for Product01978.,18356,2025-06-06 01:47:02,2025-06-06 01:47:02
1979,Product01979,This is the description for Product01979.,15228,2025-06-06 01:47:02,2025-06-06 01:47:02
1980,Product01980,This is the description for Product01980.,10535,2025-06-06 01:47:02,2025-06-06 01:47:02
1981,Product01981,This is the description for Product01981.,15465,2025-06-06 01:47:02,2025-06-06 01:47:02
1982,Product01982,This is the description for Product01982.,16436,2025-06-06 01:47:02,2025-06-06 01:47:02
1983,Product01983,This is the description for Product01983.,15699,2025-06-06 01:47:02,2025-06-06 01:47:02
1984,Product01984,This is the description for Product01984.,19499,2025-06-06 01:47:02,2025-06-06 01:47:02
1985,Product01985,This is the description for Product01985.,10449,2025-06-06 01:47:02,2025-06-06 01:47:02
1986,Product01986,This is the description for Product01986.,12005,2025-06-06 01:47:02,2025-06-06 01:47:02
1987,Product01987,This is the description for Product01987.,16157,2025-06-06 01:47:02,2025-06-06 01:47:02
1988,Product01988,This is the description for Product01988.,13990,2025-06-06 01:47:02,2025-06-06 01:47:02
1989,Product01989,This is the description for Product01989.,18445,2025-06-06 01:47:02,2025-06-06 01:47:02
1990,Product01990,This is the description for Product01990.,10421,2025-06-06 01:47:02,2025-06-06 01:47:02
1991,Product01991,This is the description for Product01991.,15068,2025-06-06 01:47:02,2025-06-06 01:47:02
1992,Product01992,This is the description for Product01992.,19124,2025-06-06 01:47:02,2025-06-06 01:47:02
1993,Product01993,This is the description for Product01993.,18770,2025-06-06 01:47:02,2025-06-06 01:47:02
1994,Product01994,This is the description for Product01994.,15700,2025-06-06 01:47:02,2025-06-06 01:47:02
1995,Product01995,This is the description for Product01995.,13367,2025-06-06 01:47:02,2025-06-06 01:47:02
1996,Product01996,This is the description for Product01996.,18194,2025-06-06 01:47:02,2025-06-06 01:47:02
1997,Product01997,This is the description for Product01997.,16048,2025-06-06 01:47:02,2025-06-06 01:47:02
1998,Product01998,This is the description for Product01998.,19990,2025-06-06 01:47:02,2025-06-06 01:47:02
1999,Product01999,This is the description for Product01999.,11016,2025-06-06 01:47:02,2025-06-06 01:47:02
2000,Product02000,This is the description for Product02000.,10357,2025-06-06 01:47:02,2025-06-06 01:47:02
2001,Product02001,This is the description for Product02001.,19625,2025-06-06 01:47:02,2025-06-06 01:47:02
2002,Product02002,This is the description for Product02002.,15246,2025-06-06 01:47:02,2025-06-06 01:47:02
2003,Product02003,This is the description for Product02003.,10904,2025-06-06 01:47:02,2025-06-06 01:47:02
2004,Product02004,This is the description for Product02004.,19212,2025-06-06 01:47:02,2025-06-06 01:47:02
2005,Product02005,This is the description for Product02005.,18762,2025-06-06 01:47:02,2025-06-06 01:47:02
2006,Product02006,This is the description for Product02006.,14705,2025-06-06 01:47:02,2025-06-06 01:47:02
2007,Product02007,This is the description for Product02007.,16990,2025-06-06 01:47:02,2025-06-06 01:47:02
2008,Product02008,This is the description for Product02008.,12516,2025-06-06 01:47:02,2025-06-06 01:47:02
2009,Product02009,This is the description for Product02009.,18789,2025-06-06 01:47:02,2025-06-06 01:47:02
2010,Product02010,This is the description for Product02010.,11362,2025-06-06 01:47:02,2025-06-06 01:47:02
2011,Product02011,This is the description for Product02011.,19596,2025-06-06 01:47:02,2025-06-06 01:47:02
2012,Product02012,This is the description for Product02012.,10472,2025-06-06 01:47:02,2025-06-06 01:47:02
2013,Product02013,This is the description for Product02013.,10663,2025-06-06 01:47:02,2025-06-06 01:47:02
2014,Product02014,This is the description for Product02014.,11510,2025-06-06 01:47:02,2025-06-06 01:47:02
2015,Product02015,This is the description for Product02015.,19223,2025-06-06 01:47:02,2025-06-06 01:47:02
2016,Product02016,This is the description for Product02016.,13278,2025-06-06 01:47:02,2025-06-06 01:47:02
2017,Product02017,This is the description for Product02017.,17726,2025-06-06 01:47:02,2025-06-06 01:47:02
