id,name,discount_amount,issue_start_time,issue_end_time,max_quantity,issued_quantity,expiry_days,created_at,updated_at
656,Coupon00656,4533,2025-01-01 00:00:00,2025-12-31 23:59:59,1000,722,67,2025-06-06 01:20:06,2025-06-06 01:20:06
657,Coupon00657,3305,2025-01-01 00:00:00,2025-12-31 23:59:59,7184,250,41,2025-06-06 01:20:06,2025-06-06 01:20:06
658,Coupon00658,8975,2025-01-01 00:00:00,2025-12-31 23:59:59,9031,2443,87,2025-06-06 01:20:06,2025-06-06 01:20:06
659,Coupon00659,3629,2025-01-01 00:00:00,2025-12-31 23:59:59,6687,2521,57,2025-06-06 01:20:06,2025-06-06 01:20:06
660,Coupon00660,6037,2025-01-01 00:00:00,2025-12-31 23:59:59,6396,1089,46,2025-06-06 01:20:06,2025-06-06 01:20:06
661,Coupon00661,5850,2025-01-01 00:00:00,2025-12-31 23:59:59,5114,1758,33,2025-06-06 01:20:06,2025-06-06 01:20:06
662,Coupon00662,8457,2025-01-01 00:00:00,2025-12-31 23:59:59,3872,3547,87,2025-06-06 01:20:06,2025-06-06 01:20:06
663,Coupon00663,8319,2025-01-01 00:00:00,2025-12-31 23:59:59,2750,1578,21,2025-06-06 01:20:06,2025-06-06 01:20:06
664,Coupon00664,8185,2025-01-01 00:00:00,2025-12-31 23:59:59,2249,215,23,2025-06-06 01:20:06,2025-06-06 01:20:06
665,Coupon00665,2265,2025-01-01 00:00:00,2025-12-31 23:59:59,8855,1287,57,2025-06-06 01:20:06,2025-06-06 01:20:06
666,Coupon00666,2071,2025-01-01 00:00:00,2025-12-31 23:59:59,9682,5878,64,2025-06-06 01:20:06,2025-06-06 01:20:06
667,Coupon00667,9808,2025-01-01 00:00:00,2025-12-31 23:59:59,9558,6455,82,2025-06-06 01:20:06,2025-06-06 01:20:06
668,Coupon00668,6382,2025-01-01 00:00:00,2025-12-31 23:59:59,6828,1400,22,2025-06-06 01:20:06,2025-06-06 01:20:06
669,Coupon00669,1469,2025-01-01 00:00:00,2025-12-31 23:59:59,9340,7819,22,2025-06-06 01:20:06,2025-06-06 01:20:06
670,Coupon00670,1452,2025-01-01 00:00:00,2025-12-31 23:59:59,9334,2555,85,2025-06-06 01:20:06,2025-06-06 01:20:06
671,Coupon00671,7709,2025-01-01 00:00:00,2025-12-31 23:59:59,1988,1529,51,2025-06-06 01:20:06,2025-06-06 01:20:06
672,Coupon00672,3736,2025-01-01 00:00:00,2025-12-31 23:59:59,8861,5706,35,2025-06-06 01:20:06,2025-06-06 01:20:06
673,Coupon00673,8446,2025-01-01 00:00:00,2025-12-31 23:59:59,5642,1230,34,2025-06-06 01:20:06,2025-06-06 01:20:06
674,Coupon00674,3901,2025-01-01 00:00:00,2025-12-31 23:59:59,1545,625,20,2025-06-06 01:20:06,2025-06-06 01:20:06
675,Coupon00675,7801,2025-01-01 00:00:00,2025-12-31 23:59:59,2049,783,11,2025-06-06 01:20:06,2025-06-06 01:20:06
676,Coupon00676,8020,2025-01-01 00:00:00,2025-12-31 23:59:59,3160,2596,64,2025-06-06 01:20:06,2025-06-06 01:20:06
677,Coupon00677,4729,2025-01-01 00:00:00,2025-12-31 23:59:59,4540,2250,63,2025-06-06 01:20:06,2025-06-06 01:20:06
678,Coupon00678,2232,2025-01-01 00:00:00,2025-12-31 23:59:59,1017,700,59,2025-06-06 01:20:06,2025-06-06 01:20:06
679,Coupon00679,7039,2025-01-01 00:00:00,2025-12-31 23:59:59,2742,717,71,2025-06-06 01:20:06,2025-06-06 01:20:06
680,Coupon00680,8740,2025-01-01 00:00:00,2025-12-31 23:59:59,5030,3362,33,2025-06-06 01:20:06,2025-06-06 01:20:06
681,Coupon00681,3060,2025-01-01 00:00:00,2025-12-31 23:59:59,4755,2771,52,2025-06-06 01:20:06,2025-06-06 01:20:06
682,Coupon00682,9121,2025-01-01 00:00:00,2025-12-31 23:59:59,2912,2064,9,2025-06-06 01:20:06,2025-06-06 01:20:06
683,Coupon00683,5373,2025-01-01 00:00:00,2025-12-31 23:59:59,7418,7300,82,2025-06-06 01:20:06,2025-06-06 01:20:06
684,Coupon00684,4369,2025-01-01 00:00:00,2025-12-31 23:59:59,1997,914,79,2025-06-06 01:20:06,2025-06-06 01:20:06
685,Coupon00685,1008,2025-01-01 00:00:00,2025-12-31 23:59:59,2077,151,28,2025-06-06 01:20:06,2025-06-06 01:20:06
686,Coupon00686,8914,2025-01-01 00:00:00,2025-12-31 23:59:59,8997,4237,64,2025-06-06 01:20:06,2025-06-06 01:20:06
687,Coupon00687,6169,2025-01-01 00:00:00,2025-12-31 23:59:59,9552,846,10,2025-06-06 01:20:06,2025-06-06 01:20:06
688,Coupon00688,2557,2025-01-01 00:00:00,2025-12-31 23:59:59,6138,5607,74,2025-06-06 01:20:06,2025-06-06 01:20:06
689,Coupon00689,5376,2025-01-01 00:00:00,2025-12-31 23:59:59,2275,2,7,2025-06-06 01:20:06,2025-06-06 01:20:06
690,Coupon00690,5921,2025-01-01 00:00:00,2025-12-31 23:59:59,6468,3980,45,2025-06-06 01:20:06,2025-06-06 01:20:06
691,Coupon00691,2553,2025-01-01 00:00:00,2025-12-31 23:59:59,4064,448,80,2025-06-06 01:20:06,2025-06-06 01:20:06
692,Coupon00692,5172,2025-01-01 00:00:00,2025-12-31 23:59:59,8259,1767,90,2025-06-06 01:20:06,2025-06-06 01:20:06
693,Coupon00693,4323,2025-01-01 00:00:00,2025-12-31 23:59:59,1958,259,71,2025-06-06 01:20:06,2025-06-06 01:20:06
694,Coupon00694,7162,2025-01-01 00:00:00,2025-12-31 23:59:59,6502,5461,88,2025-06-06 01:20:06,2025-06-06 01:20:06
695,Coupon00695,4705,2025-01-01 00:00:00,2025-12-31 23:59:59,6999,1882,49,2025-06-06 01:20:06,2025-06-06 01:20:06
696,Coupon00696,7602,2025-01-01 00:00:00,2025-12-31 23:59:59,5787,1372,10,2025-06-06 01:20:06,2025-06-06 01:20:06
697,Coupon00697,3355,2025-01-01 00:00:00,2025-12-31 23:59:59,4877,2116,87,2025-06-06 01:20:06,2025-06-06 01:20:06
698,Coupon00698,7113,2025-01-01 00:00:00,2025-12-31 23:59:59,1912,714,81,2025-06-06 01:20:06,2025-06-06 01:20:06
699,Coupon00699,6700,2025-01-01 00:00:00,2025-12-31 23:59:59,1488,851,40,2025-06-06 01:20:06,2025-06-06 01:20:06
700,Coupon00700,4850,2025-01-01 00:00:00,2025-12-31 23:59:59,9296,3592,79,2025-06-06 01:20:06,2025-06-06 01:20:06
701,Coupon00701,3061,2025-01-01 00:00:00,2025-12-31 23:59:59,4384,1770,35,2025-06-06 01:20:06,2025-06-06 01:20:06
702,Coupon00702,8943,2025-01-01 00:00:00,2025-12-31 23:59:59,1787,1750,9,2025-06-06 01:20:06,2025-06-06 01:20:06
703,Coupon00703,9244,2025-01-01 00:00:00,2025-12-31 23:59:59,5046,3615,84,2025-06-06 01:20:06,2025-06-06 01:20:06
704,Coupon00704,1426,2025-01-01 00:00:00,2025-12-31 23:59:59,6310,4389,7,2025-06-06 01:20:06,2025-06-06 01:20:06
705,Coupon00705,6208,2025-01-01 00:00:00,2025-12-31 23:59:59,4525,1613,53,2025-06-06 01:20:06,2025-06-06 01:20:06
706,Coupon00706,9610,2025-01-01 00:00:00,2025-12-31 23:59:59,4685,691,56,2025-06-06 01:20:06,2025-06-06 01:20:06
707,Coupon00707,3060,2025-01-01 00:00:00,2025-12-31 23:59:59,7136,2736,84,2025-06-06 01:20:06,2025-06-06 01:20:06
708,Coupon00708,9794,2025-01-01 00:00:00,2025-12-31 23:59:59,3513,2014,64,2025-06-06 01:20:06,2025-06-06 01:20:06
709,Coupon00709,2991,2025-01-01 00:00:00,2025-12-31 23:59:59,9820,7484,29,2025-06-06 01:20:06,2025-06-06 01:20:06
710,Coupon00710,6574,2025-01-01 00:00:00,2025-12-31 23:59:59,9852,6011,77,2025-06-06 01:20:06,2025-06-06 01:20:06
711,Coupon00711,7382,2025-01-01 00:00:00,2025-12-31 23:59:59,8635,729,13,2025-06-06 01:20:06,2025-06-06 01:20:06
712,Coupon00712,3646,2025-01-01 00:00:00,2025-12-31 23:59:59,2310,1282,22,2025-06-06 01:20:06,2025-06-06 01:20:06
713,Coupon00713,2948,2025-01-01 00:00:00,2025-12-31 23:59:59,1979,1246,76,2025-06-06 01:20:06,2025-06-06 01:20:06
714,Coupon00714,9254,2025-01-01 00:00:00,2025-12-31 23:59:59,8563,4654,70,2025-06-06 01:20:06,2025-06-06 01:20:06
715,Coupon00715,6841,2025-01-01 00:00:00,2025-12-31 23:59:59,9771,7924,76,2025-06-06 01:20:06,2025-06-06 01:20:06
716,Coupon00716,5343,2025-01-01 00:00:00,2025-12-31 23:59:59,2025,1826,69,2025-06-06 01:20:06,2025-06-06 01:20:06
717,Coupon00717,6091,2025-01-01 00:00:00,2025-12-31 23:59:59,6562,2270,45,2025-06-06 01:20:06,2025-06-06 01:20:06
718,Coupon00718,8428,2025-01-01 00:00:00,2025-12-31 23:59:59,2978,2045,25,2025-06-06 01:20:06,2025-06-06 01:20:06
719,Coupon00719,4580,2025-01-01 00:00:00,2025-12-31 23:59:59,7613,3261,16,2025-06-06 01:20:06,2025-06-06 01:20:06
720,Coupon00720,4668,2025-01-01 00:00:00,2025-12-31 23:59:59,6311,943,52,2025-06-06 01:20:06,2025-06-06 01:20:06
721,Coupon00721,8554,2025-01-01 00:00:00,2025-12-31 23:59:59,5173,177,28,2025-06-06 01:20:06,2025-06-06 01:20:06
722,Coupon00722,8948,2025-01-01 00:00:00,2025-12-31 23:59:59,7297,5880,21,2025-06-06 01:20:06,2025-06-06 01:20:06
723,Coupon00723,5244,2025-01-01 00:00:00,2025-12-31 23:59:59,4501,3852,67,2025-06-06 01:20:06,2025-06-06 01:20:06
724,Coupon00724,6186,2025-01-01 00:00:00,2025-12-31 23:59:59,9650,6524,71,2025-06-06 01:20:06,2025-06-06 01:20:06
725,Coupon00725,6930,2025-01-01 00:00:00,2025-12-31 23:59:59,9216,2478,51,2025-06-06 01:20:06,2025-06-06 01:20:06
726,Coupon00726,7576,2025-01-01 00:00:00,2025-12-31 23:59:59,2545,418,79,2025-06-06 01:20:06,2025-06-06 01:20:06
727,Coupon00727,2260,2025-01-01 00:00:00,2025-12-31 23:59:59,8201,1005,72,2025-06-06 01:20:06,2025-06-06 01:20:06
728,Coupon00728,4676,2025-01-01 00:00:00,2025-12-31 23:59:59,5214,3438,81,2025-06-06 01:20:06,2025-06-06 01:20:06
729,Coupon00729,5251,2025-01-01 00:00:00,2025-12-31 23:59:59,6758,1377,64,2025-06-06 01:20:06,2025-06-06 01:20:06
730,Coupon00730,2646,2025-01-01 00:00:00,2025-12-31 23:59:59,8631,1549,26,2025-06-06 01:20:06,2025-06-06 01:20:06
731,Coupon00731,4261,2025-01-01 00:00:00,2025-12-31 23:59:59,8699,1782,19,2025-06-06 01:20:06,2025-06-06 01:20:06
732,Coupon00732,5642,2025-01-01 00:00:00,2025-12-31 23:59:59,3025,65,81,2025-06-06 01:20:06,2025-06-06 01:20:06
733,Coupon00733,9217,2025-01-01 00:00:00,2025-12-31 23:59:59,3820,3665,22,2025-06-06 01:20:06,2025-06-06 01:20:06
734,Coupon00734,2368,2025-01-01 00:00:00,2025-12-31 23:59:59,1723,189,54,2025-06-06 01:20:06,2025-06-06 01:20:06
735,Coupon00735,5925,2025-01-01 00:00:00,2025-12-31 23:59:59,5198,3311,26,2025-06-06 01:20:06,2025-06-06 01:20:06
736,Coupon00736,9254,2025-01-01 00:00:00,2025-12-31 23:59:59,3233,165,71,2025-06-06 01:20:06,2025-06-06 01:20:06
737,Coupon00737,7493,2025-01-01 00:00:00,2025-12-31 23:59:59,5022,4176,75,2025-06-06 01:20:06,2025-06-06 01:20:06
738,Coupon00738,7494,2025-01-01 00:00:00,2025-12-31 23:59:59,8885,1387,61,2025-06-06 01:20:06,2025-06-06 01:20:06
739,Coupon00739,8658,2025-01-01 00:00:00,2025-12-31 23:59:59,8253,3823,73,2025-06-06 01:20:06,2025-06-06 01:20:06
740,Coupon00740,2165,2025-01-01 00:00:00,2025-12-31 23:59:59,1750,1565,73,2025-06-06 01:20:06,2025-06-06 01:20:06
741,Coupon00741,3941,2025-01-01 00:00:00,2025-12-31 23:59:59,9716,5861,10,2025-06-06 01:20:06,2025-06-06 01:20:06
742,Coupon00742,8406,2025-01-01 00:00:00,2025-12-31 23:59:59,3507,2108,23,2025-06-06 01:20:06,2025-06-06 01:20:06
743,Coupon00743,2851,2025-01-01 00:00:00,2025-12-31 23:59:59,7799,4190,73,2025-06-06 01:20:06,2025-06-06 01:20:06
744,Coupon00744,2619,2025-01-01 00:00:00,2025-12-31 23:59:59,4311,4123,87,2025-06-06 01:20:06,2025-06-06 01:20:06
745,Coupon00745,9364,2025-01-01 00:00:00,2025-12-31 23:59:59,8587,4605,79,2025-06-06 01:20:06,2025-06-06 01:20:06
746,Coupon00746,2649,2025-01-01 00:00:00,2025-12-31 23:59:59,4213,2142,9,2025-06-06 01:20:06,2025-06-06 01:20:06
747,Coupon00747,2038,2025-01-01 00:00:00,2025-12-31 23:59:59,3237,1413,7,2025-06-06 01:20:06,2025-06-06 01:20:06
748,Coupon00748,3318,2025-01-01 00:00:00,2025-12-31 23:59:59,9789,7044,9,2025-06-06 01:20:06,2025-06-06 01:20:06
749,Coupon00749,2416,2025-01-01 00:00:00,2025-12-31 23:59:59,3213,3034,35,2025-06-06 01:20:06,2025-06-06 01:20:06
750,Coupon00750,7985,2025-01-01 00:00:00,2025-12-31 23:59:59,5541,4266,38,2025-06-06 01:20:06,2025-06-06 01:20:06
751,Coupon00751,5900,2025-01-01 00:00:00,2025-12-31 23:59:59,6659,6097,75,2025-06-06 01:20:06,2025-06-06 01:20:06
752,Coupon00752,4129,2025-01-01 00:00:00,2025-12-31 23:59:59,8374,7792,87,2025-06-06 01:20:06,2025-06-06 01:20:06
753,Coupon00753,7919,2025-01-01 00:00:00,2025-12-31 23:59:59,9552,2658,53,2025-06-06 01:20:06,2025-06-06 01:20:06
754,Coupon00754,7769,2025-01-01 00:00:00,2025-12-31 23:59:59,8394,7347,58,2025-06-06 01:20:06,2025-06-06 01:20:06
755,Coupon00755,5501,2025-01-01 00:00:00,2025-12-31 23:59:59,7575,1875,16,2025-06-06 01:20:06,2025-06-06 01:20:06
756,Coupon00756,7950,2025-01-01 00:00:00,2025-12-31 23:59:59,8828,2484,59,2025-06-06 01:20:06,2025-06-06 01:20:06
757,Coupon00757,9375,2025-01-01 00:00:00,2025-12-31 23:59:59,7290,3045,49,2025-06-06 01:20:06,2025-06-06 01:20:06
758,Coupon00758,8506,2025-01-01 00:00:00,2025-12-31 23:59:59,9648,7492,11,2025-06-06 01:20:06,2025-06-06 01:20:06
759,Coupon00759,4859,2025-01-01 00:00:00,2025-12-31 23:59:59,6492,4063,45,2025-06-06 01:20:06,2025-06-06 01:20:06
760,Coupon00760,3713,2025-01-01 00:00:00,2025-12-31 23:59:59,3463,709,78,2025-06-06 01:20:06,2025-06-06 01:20:06
761,Coupon00761,9998,2025-01-01 00:00:00,2025-12-31 23:59:59,3541,1529,78,2025-06-06 01:20:06,2025-06-06 01:20:06
762,Coupon00762,5432,2025-01-01 00:00:00,2025-12-31 23:59:59,2595,409,56,2025-06-06 01:20:06,2025-06-06 01:20:06
763,Coupon00763,4473,2025-01-01 00:00:00,2025-12-31 23:59:59,6486,2039,61,2025-06-06 01:20:06,2025-06-06 01:20:06
764,Coupon00764,4040,2025-01-01 00:00:00,2025-12-31 23:59:59,2025,468,66,2025-06-06 01:20:06,2025-06-06 01:20:06
765,Coupon00765,5180,2025-01-01 00:00:00,2025-12-31 23:59:59,7846,2921,24,2025-06-06 01:20:06,2025-06-06 01:20:06
766,Coupon00766,7507,2025-01-01 00:00:00,2025-12-31 23:59:59,5469,3521,69,2025-06-06 01:20:06,2025-06-06 01:20:06
767,Coupon00767,2508,2025-01-01 00:00:00,2025-12-31 23:59:59,5840,4919,58,2025-06-06 01:20:06,2025-06-06 01:20:06
768,Coupon00768,6123,2025-01-01 00:00:00,2025-12-31 23:59:59,3662,828,66,2025-06-06 01:20:06,2025-06-06 01:20:06
769,Coupon00769,4412,2025-01-01 00:00:00,2025-12-31 23:59:59,7231,5695,76,2025-06-06 01:20:06,2025-06-06 01:20:06
770,Coupon00770,4546,2025-01-01 00:00:00,2025-12-31 23:59:59,3099,392,58,2025-06-06 01:20:06,2025-06-06 01:20:06
771,Coupon00771,2950,2025-01-01 00:00:00,2025-12-31 23:59:59,9659,8022,74,2025-06-06 01:20:06,2025-06-06 01:20:06
772,Coupon00772,5371,2025-01-01 00:00:00,2025-12-31 23:59:59,2766,1956,74,2025-06-06 01:20:06,2025-06-06 01:20:06
773,Coupon00773,4734,2025-01-01 00:00:00,2025-12-31 23:59:59,4521,2076,20,2025-06-06 01:20:06,2025-06-06 01:20:06
774,Coupon00774,4212,2025-01-01 00:00:00,2025-12-31 23:59:59,7649,2548,16,2025-06-06 01:20:06,2025-06-06 01:20:06
775,Coupon00775,9895,2025-01-01 00:00:00,2025-12-31 23:59:59,2239,1736,7,2025-06-06 01:20:06,2025-06-06 01:20:06
776,Coupon00776,4031,2025-01-01 00:00:00,2025-12-31 23:59:59,8111,7141,50,2025-06-06 01:20:06,2025-06-06 01:20:06
777,Coupon00777,1753,2025-01-01 00:00:00,2025-12-31 23:59:59,8579,6794,60,2025-06-06 01:20:06,2025-06-06 01:20:06
778,Coupon00778,8979,2025-01-01 00:00:00,2025-12-31 23:59:59,8841,2930,12,2025-06-06 01:20:06,2025-06-06 01:20:06
779,Coupon00779,3853,2025-01-01 00:00:00,2025-12-31 23:59:59,3968,1848,20,2025-06-06 01:20:06,2025-06-06 01:20:06
780,Coupon00780,8180,2025-01-01 00:00:00,2025-12-31 23:59:59,6728,384,67,2025-06-06 01:20:06,2025-06-06 01:20:06
781,Coupon00781,7302,2025-01-01 00:00:00,2025-12-31 23:59:59,7203,4727,74,2025-06-06 01:20:06,2025-06-06 01:20:06
782,Coupon00782,1501,2025-01-01 00:00:00,2025-12-31 23:59:59,9967,8822,35,2025-06-06 01:20:06,2025-06-06 01:20:06
783,Coupon00783,3769,2025-01-01 00:00:00,2025-12-31 23:59:59,8831,3271,29,2025-06-06 01:20:06,2025-06-06 01:20:06
784,Coupon00784,9016,2025-01-01 00:00:00,2025-12-31 23:59:59,2469,145,63,2025-06-06 01:20:06,2025-06-06 01:20:06
785,Coupon00785,1923,2025-01-01 00:00:00,2025-12-31 23:59:59,5686,4136,49,2025-06-06 01:20:06,2025-06-06 01:20:06
786,Coupon00786,3685,2025-01-01 00:00:00,2025-12-31 23:59:59,6484,1475,27,2025-06-06 01:20:06,2025-06-06 01:20:06
787,Coupon00787,2558,2025-01-01 00:00:00,2025-12-31 23:59:59,6979,6344,45,2025-06-06 01:20:06,2025-06-06 01:20:06
788,Coupon00788,5677,2025-01-01 00:00:00,2025-12-31 23:59:59,8428,8041,34,2025-06-06 01:20:06,2025-06-06 01:20:06
789,Coupon00789,6434,2025-01-01 00:00:00,2025-12-31 23:59:59,4165,3259,49,2025-06-06 01:20:06,2025-06-06 01:20:06
790,Coupon00790,1794,2025-01-01 00:00:00,2025-12-31 23:59:59,7417,536,67,2025-06-06 01:20:06,2025-06-06 01:20:06
791,Coupon00791,2792,2025-01-01 00:00:00,2025-12-31 23:59:59,1854,244,33,2025-06-06 01:20:06,2025-06-06 01:20:06
792,Coupon00792,9047,2025-01-01 00:00:00,2025-12-31 23:59:59,3232,1346,40,2025-06-06 01:20:06,2025-06-06 01:20:06
793,Coupon00793,4424,2025-01-01 00:00:00,2025-12-31 23:59:59,2186,2135,11,2025-06-06 01:20:06,2025-06-06 01:20:06
794,Coupon00794,5620,2025-01-01 00:00:00,2025-12-31 23:59:59,8897,1090,51,2025-06-06 01:20:06,2025-06-06 01:20:06
795,Coupon00795,1730,2025-01-01 00:00:00,2025-12-31 23:59:59,3969,3684,7,2025-06-06 01:20:06,2025-06-06 01:20:06
796,Coupon00796,5029,2025-01-01 00:00:00,2025-12-31 23:59:59,8946,1392,61,2025-06-06 01:20:06,2025-06-06 01:20:06
797,Coupon00797,4508,2025-01-01 00:00:00,2025-12-31 23:59:59,5645,3283,23,2025-06-06 01:20:06,2025-06-06 01:20:06
798,Coupon00798,8253,2025-01-01 00:00:00,2025-12-31 23:59:59,6655,3329,87,2025-06-06 01:20:06,2025-06-06 01:20:06
799,Coupon00799,5146,2025-01-01 00:00:00,2025-12-31 23:59:59,6107,3416,28,2025-06-06 01:20:06,2025-06-06 01:20:06
800,Coupon00800,4870,2025-01-01 00:00:00,2025-12-31 23:59:59,9380,155,24,2025-06-06 01:20:06,2025-06-06 01:20:06
801,Coupon00801,9047,2025-01-01 00:00:00,2025-12-31 23:59:59,9716,2138,38,2025-06-06 01:20:06,2025-06-06 01:20:06
802,Coupon00802,4097,2025-01-01 00:00:00,2025-12-31 23:59:59,1753,1483,66,2025-06-06 01:20:06,2025-06-06 01:20:06
803,Coupon00803,8402,2025-01-01 00:00:00,2025-12-31 23:59:59,3484,2853,40,2025-06-06 01:20:06,2025-06-06 01:20:06
804,Coupon00804,1630,2025-01-01 00:00:00,2025-12-31 23:59:59,2267,1613,80,2025-06-06 01:20:06,2025-06-06 01:20:06
805,Coupon00805,7955,2025-01-01 00:00:00,2025-12-31 23:59:59,3785,3153,23,2025-06-06 01:20:06,2025-06-06 01:20:06
806,Coupon00806,8307,2025-01-01 00:00:00,2025-12-31 23:59:59,9359,7181,40,2025-06-06 01:20:06,2025-06-06 01:20:06
807,Coupon00807,4227,2025-01-01 00:00:00,2025-12-31 23:59:59,2417,393,37,2025-06-06 01:20:06,2025-06-06 01:20:06
808,Coupon00808,9871,2025-01-01 00:00:00,2025-12-31 23:59:59,5028,3576,50,2025-06-06 01:20:06,2025-06-06 01:20:06
809,Coupon00809,1959,2025-01-01 00:00:00,2025-12-31 23:59:59,2134,329,18,2025-06-06 01:20:06,2025-06-06 01:20:06
810,Coupon00810,4304,2025-01-01 00:00:00,2025-12-31 23:59:59,6157,2298,84,2025-06-06 01:20:06,2025-06-06 01:20:06
811,Coupon00811,1262,2025-01-01 00:00:00,2025-12-31 23:59:59,5717,4540,83,2025-06-06 01:20:06,2025-06-06 01:20:06
812,Coupon00812,4691,2025-01-01 00:00:00,2025-12-31 23:59:59,9760,8795,75,2025-06-06 01:20:06,2025-06-06 01:20:06
813,Coupon00813,8232,2025-01-01 00:00:00,2025-12-31 23:59:59,1694,1352,24,2025-06-06 01:20:06,2025-06-06 01:20:06
814,Coupon00814,1026,2025-01-01 00:00:00,2025-12-31 23:59:59,7175,320,43,2025-06-06 01:20:06,2025-06-06 01:20:06
815,Coupon00815,2239,2025-01-01 00:00:00,2025-12-31 23:59:59,8947,4929,43,2025-06-06 01:20:06,2025-06-06 01:20:06
816,Coupon00816,2633,2025-01-01 00:00:00,2025-12-31 23:59:59,5246,1025,86,2025-06-06 01:20:06,2025-06-06 01:20:06
817,Coupon00817,8277,2025-01-01 00:00:00,2025-12-31 23:59:59,8372,2750,20,2025-06-06 01:20:06,2025-06-06 01:20:06
818,Coupon00818,4129,2025-01-01 00:00:00,2025-12-31 23:59:59,3835,1506,10,2025-06-06 01:20:06,2025-06-06 01:20:06
819,Coupon00819,5486,2025-01-01 00:00:00,2025-12-31 23:59:59,8405,4560,88,2025-06-06 01:20:06,2025-06-06 01:20:06
820,Coupon00820,5492,2025-01-01 00:00:00,2025-12-31 23:59:59,1143,343,71,2025-06-06 01:20:06,2025-06-06 01:20:06
821,Coupon00821,4405,2025-01-01 00:00:00,2025-12-31 23:59:59,8198,4256,84,2025-06-06 01:20:06,2025-06-06 01:20:06
822,Coupon00822,1456,2025-01-01 00:00:00,2025-12-31 23:59:59,2512,864,61,2025-06-06 01:20:06,2025-06-06 01:20:06
823,Coupon00823,8390,2025-01-01 00:00:00,2025-12-31 23:59:59,3323,905,11,2025-06-06 01:20:06,2025-06-06 01:20:06
824,Coupon00824,5748,2025-01-01 00:00:00,2025-12-31 23:59:59,4753,1067,21,2025-06-06 01:20:06,2025-06-06 01:20:06
825,Coupon00825,7792,2025-01-01 00:00:00,2025-12-31 23:59:59,8844,5491,90,2025-06-06 01:20:06,2025-06-06 01:20:06
826,Coupon00826,9792,2025-01-01 00:00:00,2025-12-31 23:59:59,9652,9480,74,2025-06-06 01:20:06,2025-06-06 01:20:06
827,Coupon00827,9470,2025-01-01 00:00:00,2025-12-31 23:59:59,7305,6472,89,2025-06-06 01:20:06,2025-06-06 01:20:06
828,Coupon00828,3828,2025-01-01 00:00:00,2025-12-31 23:59:59,7325,6285,64,2025-06-06 01:20:06,2025-06-06 01:20:06
829,Coupon00829,7976,2025-01-01 00:00:00,2025-12-31 23:59:59,9645,8303,71,2025-06-06 01:20:06,2025-06-06 01:20:06
830,Coupon00830,2041,2025-01-01 00:00:00,2025-12-31 23:59:59,3003,1075,53,2025-06-06 01:20:06,2025-06-06 01:20:06
831,Coupon00831,8241,2025-01-01 00:00:00,2025-12-31 23:59:59,4555,339,39,2025-06-06 01:20:06,2025-06-06 01:20:06
832,Coupon00832,8041,2025-01-01 00:00:00,2025-12-31 23:59:59,4545,559,90,2025-06-06 01:20:06,2025-06-06 01:20:06
833,Coupon00833,3297,2025-01-01 00:00:00,2025-12-31 23:59:59,3854,3259,26,2025-06-06 01:20:06,2025-06-06 01:20:06
834,Coupon00834,9284,2025-01-01 00:00:00,2025-12-31 23:59:59,1576,1507,13,2025-06-06 01:20:06,2025-06-06 01:20:06
835,Coupon00835,1519,2025-01-01 00:00:00,2025-12-31 23:59:59,5172,2430,70,2025-06-06 01:20:06,2025-06-06 01:20:06
836,Coupon00836,6475,2025-01-01 00:00:00,2025-12-31 23:59:59,8095,5538,67,2025-06-06 01:20:06,2025-06-06 01:20:06
837,Coupon00837,4983,2025-01-01 00:00:00,2025-12-31 23:59:59,7814,7270,19,2025-06-06 01:20:06,2025-06-06 01:20:06
838,Coupon00838,4316,2025-01-01 00:00:00,2025-12-31 23:59:59,9056,5060,15,2025-06-06 01:20:06,2025-06-06 01:20:06
839,Coupon00839,8854,2025-01-01 00:00:00,2025-12-31 23:59:59,1486,240,46,2025-06-06 01:20:06,2025-06-06 01:20:06
840,Coupon00840,7673,2025-01-01 00:00:00,2025-12-31 23:59:59,8938,4340,75,2025-06-06 01:20:06,2025-06-06 01:20:06
841,Coupon00841,2481,2025-01-01 00:00:00,2025-12-31 23:59:59,6274,6252,11,2025-06-06 01:20:06,2025-06-06 01:20:06
842,Coupon00842,3806,2025-01-01 00:00:00,2025-12-31 23:59:59,5380,5144,30,2025-06-06 01:20:06,2025-06-06 01:20:06
843,Coupon00843,1925,2025-01-01 00:00:00,2025-12-31 23:59:59,6634,6092,58,2025-06-06 01:20:06,2025-06-06 01:20:06
844,Coupon00844,5025,2025-01-01 00:00:00,2025-12-31 23:59:59,9871,1904,81,2025-06-06 01:20:06,2025-06-06 01:20:06
845,Coupon00845,3647,2025-01-01 00:00:00,2025-12-31 23:59:59,8238,6108,48,2025-06-06 01:20:06,2025-06-06 01:20:06
846,Coupon00846,5611,2025-01-01 00:00:00,2025-12-31 23:59:59,1081,700,63,2025-06-06 01:20:06,2025-06-06 01:20:06
847,Coupon00847,2049,2025-01-01 00:00:00,2025-12-31 23:59:59,1121,654,78,2025-06-06 01:20:06,2025-06-06 01:20:06
848,Coupon00848,9794,2025-01-01 00:00:00,2025-12-31 23:59:59,2407,313,18,2025-06-06 01:20:06,2025-06-06 01:20:06
849,Coupon00849,2680,2025-01-01 00:00:00,2025-12-31 23:59:59,2085,884,89,2025-06-06 01:20:06,2025-06-06 01:20:06
